ID	SMILES
16191009	Cc1cc(CNC(=O)CC2C(=O)NCCN2CC(C)(C)C)nn1C
16191024	Cc1ccc(-n2cc(CNCCCN3CCCC3=O)c(-c3ccc(F)cc3)n2)cc1
16191027	O=C(CCC1CCCN(C(=O)c2ccc3c(c2)OCO3)C1)NCc1ccc(F)c(F)c1
16191028	CSc1ccc(C(=O)C2CCCN(Cc3ccc(N4CCNC4=O)cc3)C2)cc1
16191029	NC(=O)C1CCCN(CCNCc2cn[nH]c2-c2ccc(-c3ccccc3)cc2)C1
16191033	CN(Cc1nc(CCc2ccccc2)no1)Cc1cccs1
16191049	COc1cccc(CC2(CO)CCN(Cc3ccc4cccc(F)c4n3)CC2)c1
16191059	COCCN1CCCC(CNCc2cn(C)nc2-c2ccc(Oc3ccccc3)cc2)C1
16191062	COCC(C)NC(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1
16191082	O=C1CCC(C(=O)N2CCCC(C(=O)c3ccc4c5c(cccc35)CC4)C2)=NN1
16191083	O=C(NCCn1cccn1)c1ccc(OC2CCN(CCc3ccccc3)CC2)cc1
16191084	c1csc(-c2noc(CN3CCN4CCCC4C3)n2)c1
1619109	O=C(CCCN1C(=O)/C(=C\c2ccco2)SC1=S)Nc1cccc2ccccc12
16191098	COc1ccc(C(=O)C2CCCN(C(=O)c3cccnc3SC)C2)c(C)c1
16191105	Cc1cc(CN(C)C(=O)CCc2nnc(Cc3cccc(C(F)(F)F)c3)o2)on1
16191106	COc1ccc(-c2noc(CN(C)Cc3ccc(C)o3)n2)cc1
16191109	OCC1(CCOc2ccccc2)CCN(Cc2cn[nH]c2-c2ccc(F)cc2)CC1
16191110	Cc1cc(C)n(-c2cccc(CN3CCC(CO)(Cc4ccccc4)CC3)c2)n1
16191120	OCC1(Cc2ccccc2)CCN(Cc2cnc(-c3cccc4ccccc34)nc2)CC1
16191122	COc1ccc(OCC2CCCN(Cc3nc(CC4CC4)no3)C2)cc1
16191132	Cc1ccsc1C(=O)N1CCCC(CCC(=O)NCc2ccccc2F)C1
16191143	CC(c1ccon1)N(C)C(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1
16191150	CCN(CCn1cccn1)C(=O)CCc1nnc(-c2ccccc2)o1
16191151	COc1ccc(CN2CCC(CO)(CCOc3ccccc3)CC2)cc1C
16191158	CCc1ccc(CNCc2ccc(OCC(O)CN(C)Cc3ccccc3)cc2)nc1
16191163	Cc1cccn2c(CN(C)CCC3CCCCO3)c(C(=O)N3CCCCC3)nc12
16191171	OCC1(Cc2cccc(C(F)(F)F)c2)CCN(Cc2cc(F)cc(F)c2)CC1
16191176	CCOc1cc(CN2CCN(CCc3ccccc3)C(CCO)C2)ccc1OC
16191179	COC(c1ccccc1)c1nnc(CCC(=O)N(C)Cc2cccc(-n3cccn3)c2)o1
16191182	O=C(c1ccco1)N1CCN(Cc2nc(-c3cccs3)no2)CC1
16191183	Cc1ccsc1C(=O)C1CCCN(Cc2cccn2-c2ccc(Cl)cn2)C1
16191189	CCOc1cc(CN2CCC(CO)(Cc3cccc(C(F)(F)F)c3)CC2)ccc1OC
16191191	CSCCCNC(=O)c1ccc(OC2CCN(CCc3ccccc3)CC2)cc1
16191208	CCOC(=O)C1(Cc2cccc(OC)c2)CCCN(C(=O)CCc2cccnc2)C1
16191209	CCOC(=O)C1(CC2CC2)CCN(Cc2cn[nH]c2-c2cccc(F)c2)CC1
16191220	OCC1(Cc2ccc(Cl)cc2)CCN(CC2CC=CCC2)CC1
16191231	O=C(c1cc(F)ccc1F)C1CCCN(C(=O)CSc2ccccn2)C1
16191255	Cc1cccc(OC2CCN(Cc3c(C(=O)N4CCCC4)nc4ccccn34)CC2)c1
16191262	CN(Cc1cccc2cnccc12)C(=O)CCc1nnc(CCc2ccccc2)o1
16191265	CC(C)N1CCN(Cc2nc(-c3ccccc3)cs2)CC1CCO
16191272	OCC1CCCN1Cc1nc(-c2cccs2)no1
16191274	Clc1ccccc1Cc1noc(CN2CCN(c3cnccn3)CC2)n1
16191275	COC(=O)c1ccc(-c2noc(CN3CC4CCC3C4)n2)cc1
16191279	Cc1ccccc1-n1ncc(C(C)NC(=O)c2ccco2)c1C
16191284	O=C(CCc1nnc(-c2ccccc2)o1)NCc1cc(F)ccc1F
16191285	CC(C)Oc1cccc(C(=O)C2CCCN(Cc3ccon3)C2)c1
16191286	OCC1(Cc2ccccc2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1
16191292	OCC1(CCOc2ccccc2)CCN(CC2=Cc3cc(Cl)ccc3OC2)CC1
16191293	COC(c1ccccc1)c1nnc(CCC(=O)NC2CCCCC2)o1
16191294	O=C(CCc1nnc(CCc2ccccc2)o1)N1CCCC1c1nccs1
16191300	Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CN(C)C1CCOC1
16191310	Cc1cc(CNCc2cn(C)nc2-c2ccc(Oc3ccccc3)cc2)on1
16191315	Cc1ccc(-n2cc(CN3CCC(CO)(Cc4cccc(C(F)(F)F)c4)CC3)cn2)cc1
16191323	CCOC(=O)C1(CCOc2ccccc2)CCN(Cc2ccc(COC)o2)CC1
16191334	COc1cc(C2CC3CN(c4ccccc4)C(=O)C34CCCN24)cc(OC)c1OC
16191340	CCOC(=O)C1(CCCc2ccccc2)CCN(Cc2nccn2CC)CC1
16191341	CSc1ccc(CN2CCN(C(C)C)C(CCO)C2)cc1
16191348	CC(c1ccon1)N(C)Cc1cn[nH]c1-c1ccc(-c2ccccc2)cc1
16191349	O=C(c1cccc(C(F)(F)F)c1)C1CCCN(Cc2cccn2-c2ncccn2)C1
16191355	CCCn1cc(CN2CCN(Cc3ccc(C)o3)C(CCO)C2)c(C)n1
16191360	COCC1CCCN(Cc2nc(-c3ccc4c(c3)OCO4)no2)C1
16191365	O=C(CCC1CCCN(C(=O)c2ccc3cc[nH]c3c2)C1)NCc1ccc(F)c(F)c1
16191367	Fc1ccc(-n2cc(CNCCc3ccncc3)c(-c3ccccc3Cl)n2)cc1
16191369	COCc1ccc(CN2CCC(CO)(CC3CCCCO3)CC2)o1
16191371	OCC1(Cc2ccccc2C(F)(F)F)CCN(Cc2ccccc2)CC1
16191373	CCc1ccc(CN(C)C(=O)CCc2nnc(-c3ccc(-c4ccccc4)cc3)o2)nc1
16191381	CN(CCC1CCCCO1)C(=O)CCc1nnc(C2CCCCC2)o1
16191400	COc1ccc(-c2nc(CN(Cc3cnn(C)c3)C(C)C)c(C)o2)c(OC)c1
16191401	COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2ccc(=O)n(C)n2)c(F)c1
16191405	Cc1oc(-c2cccs2)nc1CN1CCC(O)(c2ccccc2)C2CCCCC21
16191410	CSc1ncccc1C(=O)N1CCCC(C(=O)c2ccc3ccccc3c2)C1
16191427	Cc1c(CN2CCC(CO)(Cc3cccc(C(F)(F)F)c3)CC2)c2ccccc2n1C
16191451	O=C(CCc1nnc(C2CCCCC2)o1)N1CCN(c2ccccc2F)CC1
16191454	CSCCNC(=O)c1ccc(OC2CCN(CCc3ccccc3)CC2)cc1
16191462	Cn1cc(CCC(=O)N2CCCC(CCC(=O)NCc3ccc(F)c(F)c3)C2)cn1
16191465	CC(C)(C)NC(=O)CCc1nnc(Cc2c[nH]c3ccccc23)o1
16191472	COc1cccc(C(=O)C2CCCN(CC3=Cc4cc(OC)ccc4OC3)C2)c1
16191473	COc1ccc2cc(C(=O)C3CCCN(C(=O)CCc4cnn(C)c4)C3)ccc2c1
16191481	Cc1ccc(CN2CCN(CC(C)C)C(CCO)C2)s1
16191482	OC1CCCN(Cc2nc(Cc3ccccc3Cl)no2)C1
16191490	O=C(c1nc2ccccn2c1CNCCCn1ncc2ccccc21)N1CCOCC1
16191504	COc1ccc(OC)c(Cc2nnc(CCC(=O)NC3CCCCC3)o2)c1
16191507	CN1N=C(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccc2Cl)CCC1=O
16191512	Cc1cccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2noc3c2CCCC3)n1
16191527	CCn1ccnc1CN1CCCC(C(=O)c2ccc3c4c(cccc24)CC3)C1
16191541	c1ccc2c3c([nH]c2c1)C(C1CCCCC1)N(Cc1ncc[nH]1)CC3
16191560	CCOc1ccc(CN2CCNC(=O)C2CC(=O)NCc2ccccn2)cc1
16191573	O=C(CC1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1)NCC1CC1
16191594	OCC1(Cc2cccc(C(F)(F)F)c2)CCN(Cc2cc3ccccc3o2)CC1
16191596	CN(CCc1cn[nH]c1)C(=O)CC1C(=O)NCCN1Cc1ccccc1C(F)(F)F
16191601	CC(C)CN(C)C(=O)CCc1nnc(Cc2ccc(-c3ccccc3)cc2)o1
16191607	Cc1ccccc1CC1(CO)CCCN(C(=O)CCCN2CCCCC2=O)C1
16191609	COc1cccc(CC2(CO)CCN(Cc3cnc(-c4cccc(C)c4)nc3)CC2)c1
16191610	c1csc(-c2noc(CN3CCc4sccc4C3)n2)c1
16191611	CCOC(=O)c1[nH]c(C)c(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccn2)c1C
16191614	OCCC1CN(Cc2ccncc2)CCN1C1CCCC1
16191617	COc1cccc(CC2(CO)CCCN(Cc3c(C)cc(C)cc3-n3cccn3)C2)c1
16191620	O=C(CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1)NC1CC1
16191624	O=C(NCC1CCCN(C(=O)c2cscn2)C1)c1ccccc1Cl
16191633	O=C(NCCCn1cccn1)c1cc(COc2ccc(F)cc2Cl)on1
16191641	Cc1oc(-c2ccccc2Cl)nc1CN1CCCCC1c1cccnc1
16191648	CSc1cccc(CN2CCC(CO)(Cc3cccc(C(F)(F)F)c3)CC2)c1
16191650	OCC1(Cc2ccccc2)CCCN(Cc2c[nH]c3ccccc23)C1
16191652	CSc1ccccc1C(=O)C1CCCN(C(=O)c2ccc(N3CCOCC3)cc2)C1
16191653	COc1ccc(OC)c(Cc2nnc(CCC(=O)NCc3ccsc3)o2)c1
16191656	CCOC(=O)C1(Cc2cccc(F)c2)CCN(C(=O)c2ccoc2C)CC1
16191669	O=C(NCc1c(F)cccc1F)c1cc(COc2c(F)cccc2F)on1
16191696	COc1ccc(CCc2nnc(CCC(=O)N(C)Cc3ccncc3C)o2)cc1
16191702	O=CN1CCCN(Cc2nc(-c3cccc(Cl)c3)no2)CC1
16191719	OCC1(Cc2ccc(Cl)cc2)CCN(CCCc2ccccc2)CC1
16191720	Cc1ccc(CN(C)C(=O)c2cc(COc3ccc(F)cc3Cl)on2)o1
16191723	CSc1ccc(C(=O)C2CCCN(S(=O)(=O)c3c(C)noc3C)C2)cc1
16191727	COc1ccc(C(=O)N2CCCC(CCC(=O)NCc3ccc(F)c(F)c3)C2)o1
16191730	COc1ccc(/C=C/CN2CCCC(CCC(=O)NCc3ccc(F)c(F)c3)C2)cc1
16191739	COc1ccc(-n2cc(CNCCc3cscn3)c(-c3ccccc3Cl)n2)cc1
16191740	Fc1ccc(C2CCCN2Cc2nc(Cc3ccccc3F)no2)cc1
16191741	COc1cccc(CN2CCN(Cc3[nH]c4ccccc4c3C)CC2CCO)c1
16191745	CC(C)N(Cc1nccn1C)C(=O)CCc1nnc(CCCc2ccccc2)o1
16191750	Cc1nn(C)c(Cl)c1CN1CCCC(CO)(Cc2cccc(Cl)c2)C1
16191769	Cc1ccc(-n2cc(CN3CCNC(=O)CC3)c(-c3cccc(C)c3)n2)cc1
16191780	COc1ccc(CCc2nnc(CCC(=O)NCc3ccc4ncccc4c3)o2)cc1
16191786	O=C(c1cccc(C(F)(F)F)c1)C1CCCN(Cc2cccn2-c2ccccn2)C1
16191787	CC(C)N(Cc1cn[nH]c1-c1ccc(-c2ccccc2)cc1)Cc1nccn1C
16191791	CCOC(=O)C1(CC2CC2)CCN(Cc2ccc(OC)cc2F)CC1
16191793	COCC1CCCCN1Cc1cn[nH]c1-c1ccc2cc(OC)ccc2c1
16191795	Cc1cccc(Cc2nnc(CCC(=O)N(CC3CC3)CC3CCCO3)o2)c1
16191797	CCN(Cc1ccncc1)C(=O)CCc1nnc(CCC2CCCCC2)o1
16191806	Cc1ccccc1-c1nc(CN(Cc2c(C)nn(C)c2C)C2CC2)c(C)o1
16191811	COc1ccc(CC2(CO)CCN(Cc3cccnc3)CC2)cc1
16191819	COc1ccc(CCc2nnc(CCC(=O)NCCc3ncccc3C)o2)cc1
16191828	Cc1cccc(Cc2nnc(CCC(=O)NCc3ccncc3C)o2)c1
16191835	Cn1cc(CN2CCCC(C(=O)c3cc(F)ccc3F)C2)c2ccccc21
16191839	O=C(c1cccc2ccccc12)C1CCCN(C(=O)CCc2cnccn2)C1
16191841	CCOc1ccc(CN2CCN(Cc3[nH]c4ccc(OC)cc4c3C)CC2CCO)cc1
16191849	O=C(CCc1nnc(CCCc2ccccc2)o1)NCC(F)(F)F
16191861	Cc1ccc(-c2nnc(CCC(=O)NCC(C)Oc3cccnc3)o2)s1
16191870	CCOC(=O)N1CCC(N2CCCC(C(=O)c3ccc4cc(OC)ccc4c3)C2)CC1
16191880	CC(C)(O)C#Cc1ccc(C2CC3CN(c4ccccc4)C(=O)C34CCCN24)s1
16191882	CC(C)c1cc(CNC(=O)CCc2nnc(CCCc3ccccc3)o2)on1
16191898	NC(=O)C1CCCN1Cc1nc(-c2ccc(C(F)(F)F)cc2)no1
16191899	O=C(CCC1CCCN(C(=O)Cc2cccc(F)c2)C1)N1CCN(c2ccccn2)CC1
16191919	CCOc1ccccc1CN1CCC(CO)(CCOc2ccccc2)CC1
16191922	CCc1nc(CN2CCCC(C(=O)c3ccc4c5c(cccc35)CC4)C2)c(C)[nH]1
16191925	COc1cccc(CN2CCNC(=O)C2CC(=O)NCCn2ccc3ccccc32)c1OC
16191931	OCC1(CCc2ccccc2)CCN(Cc2cc(F)ccc2-n2cccn2)CC1
16191936	Cc1cccc(-n2cc(CN(C)Cc3nccn3C)c(-c3cccc(F)c3)n2)c1
16191938	COC(=O)C1CCCN1C(=O)CCc1nnc(CCc2c[nH]c3ccccc23)o1
16191939	COCC1CCN(Cc2cn(C)nc2-c2cccc(Cl)c2)C1
16191944	Oc1cccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccc3c(c2)CCO3)c1
16191946	CCCS(=O)(=O)N1CCC(Cc2ccc(OC)cc2)(C(=O)OCC)CC1
16191947	CSc1ccc(C(=O)C2CCCN(C(=O)c3cccnc3SC)C2)cc1
16191949	Cc1cccc(CC(C)NC(=O)CCc2nnc(-c3ccccc3)o2)n1
16191952	O=C(CCc1nnc(CCCc2ccccc2)o1)NC(C1CC1)C1CC1
16191955	Cc1ccc(-n2cc(CNCCc3cscn3)c(-c3ccc(F)cc3)n2)cc1
16191966	CCOC(=O)C1(CC2CC2)CCN(Cc2cn(C)c3ccccc23)CC1
16191973	CCOC(=O)C1(CCc2ccccc2)CCN(Cc2ccc(O)cc2)CC1
16191974	COc1ccc(C(=O)C2CCCN(Cc3ccc(C#CCCO)cc3)C2)cc1F
16191976	C=CCNC(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1
16191977	CSc1ncc(CN2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)cn1
16191990	COc1ccc(-c2[nH]ncc2CN2CCC(OCc3ccccc3)CC2)c(F)c1
16191995	C#CCN(CC=C)C(=O)CCc1nnc(COc2ccccc2)o1
16191999	CC(=O)NCCC(=O)N1CCCC(CNC(=O)c2ccc(-c3ccccc3)cc2)C1
16192000	CC(C)(O)C#Cc1ccc(CN2CCN(CCc3ccccc3)C(CCO)C2)s1
16192003	COc1cc(CN2CCN(C(C)C)C(CCO)C2)ccc1OCc1ccccc1
16192017	COc1ccc(-n2cc(CNCC3CCOCC3)c(-c3cccc(F)c3)n2)cc1
16192024	CCOC(=O)C1(Cc2ccccc2)CCN(Cc2cccc3nccnc23)CC1
16192025	COc1ccccc1CCc1nnc(CCC(=O)N(C)Cc2cccc3cnccc23)o1
16192026	Cn1cc(CCC(=O)N2CCCC(C(=O)c3cccc4ccccc34)C2)cn1
16192027	COc1ccc(NC(=O)N2CCCC(CCC(=O)N(C)CCc3ccccn3)C2)cc1
16192037	Cn1cc(CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c(-c2ccccc2F)n1
16192039	COc1cccc(C(=O)C2CCCN(C(=O)CCC3=NNC(=O)CC3)C2)c1
16192041	CN(C(=O)c1ccc(OC2CCN(CCc3ccccc3)CC2)cc1)C1CCCCC1
16192042	c1ccc(-c2noc(CN3CCOCC3)n2)cc1
16192043	OC1(CNCc2cn[nH]c2-c2cc3ccccc3o2)CCCCC1
16192049	COc1cccc(CNC(=O)CCC2CCCN(C(=O)c3ccc(OC)o3)C2)c1
16192051	CC#CC(=O)N1CCC(CO)(CCc2ccccc2)CC1
16192057	CCN(CCn1cccn1)Cc1cn[nH]c1-c1ccc(-c2ccccc2)cc1
16192060	O=C1N(Cc2cccc(Cl)c2)CC2CC(c3ccc4nonc4c3)N3CCCC123
16192061	COc1ccc(CN2CCN(Cc3cn(C)nc3-c3ccccc3)CC2CCO)c(C)c1C
16192062	CCOc1ccc(CN2CCN(Cc3[nH]c4ccccc4c3C)CC2CCO)cc1
16192064	COc1ccc(F)cc1C(=O)C1CCCN(Cc2cn(C)c3ccccc23)C1
16192072	CN(CCC1CCCCO1)C(=O)CCc1nnc(CCCCc2ccccc2)o1
16192088	CCN(CC)C(=O)CCc1nnc(Cc2cccc(C(F)(F)F)c2)o1
16192092	CC(NC(=O)CCc1nnc(-c2ccccc2)o1)c1ccccc1
16192093	CC(C)CN1CCN(Cc2cnc(-c3ccc(Cl)cc3)nc2)CC1CCO
16192098	CSc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)c2cnccn2)cc1
16192110	O=C(c1noc2c1CCCC2)N1CCC(CO)(Cc2ccccc2Cl)CC1
16192112	Cc1cc(-c2nnc(CCC(=O)N(CC3CCC3)CC3CCCO3)o2)no1
16192116	Cc1ccccc1SC1CCN(Cc2nc(C3CC3)no2)CC1
16192123	COc1ccc(/C=C/CN2CCC(CO)(Cc3ccccc3Cl)CC2)cc1
16192125	COc1ccccc1/C=C/CN1CCCC(CCC(=O)NCc2ccc(F)c(F)c2)C1
16192128	O=C(CCc1nnc(-c2ccccc2)o1)NC1CCCCC1
16192131	O=C(CC1C(=O)NCCN1Cc1ccc(-c2ccccc2)cc1)NCc1ccccc1
16192143	O=C1NCCN(Cc2ccc(Cl)c(F)c2)C1CC(=O)N1CCCO1
16192144	Cc1oc(-c2ccc3ccccc3c2)nc1CN(C)C(C)c1ccncn1
16192150	CCOC(=O)C1(CCc2ccccc2)CCN(C2Cc3ccccc3C2)CC1
16192152	CCOC(=O)C1(Cc2ccccc2C(F)(F)F)CCN(C(=O)c2cc(C)n(C)n2)CC1
16192167	COc1cccc(CNC(=O)CCC2CCCN(Cc3cc4ccccc4o3)C2)c1
16192175	O=C(CCc1nnc(CCCCc2ccccc2)o1)NCCN1CCOC1=O
16192180	O=C(CCC1CCCN(C(=O)CCN2CCCCC2=O)C1)NCc1ccccc1F
16192187	CN(CCc1cnn(C)c1)Cc1cn[nH]c1-c1ccc(-c2ccccc2)cc1
16192188	O=C(c1cccc(C(F)(F)F)c1)C1CCCN(Cc2ccc(OCCO)cc2)C1
16192191	CCc1ccc(CN(C)C(=O)CCc2nnc(COc3ccccc3)o2)cc1
16192201	COc1ccc(C(=O)C2CCCN(Cc3cccn3-c3ccccn3)C2)c(C)c1
16192214	Cc1cc(C)n(CCN(C)C(=O)CCc2nnc(CCC3CCCCC3)o2)n1
16192216	COC(=O)CCC(=O)N1CCCC(CO)(Cc2ccccc2)C1
16192219	COc1ccc(CCc2nnc(CCC(=O)NCc3cc(C(C)C)no3)o2)cc1
16192221	COc1ccc(C(=O)C2CCCN(Cc3cccn3-c3ccccn3)C2)c(OC)c1
16192223	Cc1ccc(-n2cc(CNCCn3nc(C)cc3C)c(-c3ccc(F)cc3)n2)cc1
16192235	Clc1ccccc1Cc1noc(CN2CCSCC2)n1
16192238	OCC1(Cc2cccc(F)c2)CCN(Cc2ccc3cccc(F)c3n2)CC1
16192252	O=C(CCc1nnc(-c2ccsc2)o1)N1CCc2c(Cl)cccc2C1
16192254	CCOC(=O)C1(CC2CCCCO2)CCN(Cc2cc3ccccc3[nH]2)CC1
16192264	CN(Cc1ccon1)Cc1cn[nH]c1-c1ccc(-c2ccccc2)cc1
16192266	Cc1ccc(-n2cc(CN(C)Cc3ncc[nH]3)c(-c3cccc(C)c3)n2)cc1
16192267	OCC1(Cc2ccc(Cl)cc2)CCN(Cc2ccc(Oc3ncccn3)cc2)CC1
16192270	Cc1ccccc1CC1(CO)CCCN(Cc2c(C)nn(C)c2Cl)C1
16192275	CCOC(=O)CC1COCCN1C(=O)CCc1nnc(-c2ccsc2)o1
16192277	C=C(C)CN(CC)C(=O)c1ccc(OC2CCN(S(=O)(=O)N(C)C)CC2)cc1
16192279	Cc1ccc(-n2cc(CN(C)Cc3nccn3C)c(-c3ccc(F)cc3)n2)cc1
16192286	CCN(CCn1cccn1)C(=O)CCc1nnc(CCCc2ccccc2)o1
16192287	COc1ccc(CCc2nnc(CCC(=O)N(C)Cc3ccnc4ccccc34)o2)cc1
16192293	CC(NC(=O)CCc1nnc(CCCc2ccccc2)o1)c1ccccc1
16192300	CN(Cc1ccon1)Cc1cn(C)nc1-c1cccc(Cl)c1
16192303	CC(C)c1nc(C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccccn2)cs1
16192322	Cc1ncc(CN2CCCC(C(=O)c3ccc(C(C)(C)C)cc3)C2)s1
16192333	Oc1cccc(C2c3[nH]c4ccccc4c3CCN2Cc2cnn(-c3ccccc3)c2)c1
16192341	CC(C)(C)CN1CCNC(=O)C1CC(=O)NCCc1cnn(-c2ccccc2)c1
16192345	CC(c1ccon1)N(C)C(=O)CCc1nnc(Cc2ccc(-c3ccccc3)cc2)o1
16192346	CN(Cc1nc(Cc2ccccc2F)no1)Cc1cccc2ncccc12
16192349	O=C(CCc1nnc(CCCc2ccccc2)o1)NCCc1ccccc1
16192356	Cc1ccccc1C1CCCN(C(=O)c2cc(COc3c(F)cccc3F)on2)C1
16192357	CC(NC(=O)CCc1nnc(-c2ccc(-c3ccccc3)cc2)o1)c1nccs1
16192362	O=C(CCc1nnc(CCC2CCCCC2)o1)N1CCCC(CN2CCCC2)C1
16192368	COC(=O)C1CCCN1C(=O)CCc1nnc(CCC2CCCCC2)o1
16192370	COc1ccc(CCN(C)C(=O)CCc2nnc(-c3ccccc3)o2)cc1OC
16192371	COc1cc(C(=O)NC(C)c2cnn(-c3ccccc3C)c2C)cc(OC)c1OC
16192374	CN(Cc1ccccc1)CC(O)COc1ccc(CNCCc2ccncc2)cc1
16192378	COc1ccc(-n2cc(CN(C)CCO)c(-c3cccc(F)c3)n2)cc1
16192386	Cc1ccc(-n2cc(CNCCN3CCOC3=O)c(-c3cccc(C)c3)n2)cc1
16192392	Cc1nonc1C1CCCN1C(=O)c1cc(COc2ccc(F)cc2Cl)on1
16192402	COc1ccc(C(=O)C2CCCN(Cc3ccon3)C2)cc1OC
16192403	Cc1ccccc1CN1CC2CC(c3cn[nH]c3-c3ccc(F)cc3)N3CCCC23C1=O
16192404	OCC1(Cc2ccccc2)CCN(Cc2cnc(-c3ccc(Cl)cc3)nc2)CC1
16192407	c1ccc(-n2cc(CNCCc3cscn3)c(-c3ccc4c(c3)OCO4)n2)cc1
16192409	Cc1ccc(-n2cc(CNCCc3ncc(C)[nH]3)c(-c3ccc(F)cc3)n2)cc1
16192424	Cc1cc(C)n(CCN(C)C(=O)CCc2nnc(-c3ccc4c(c3)OCO4)o2)n1
16192427	O=C(c1ccc2c(c1)OCO2)C1CCCN(C2CCN(CCc3ccccc3)CC2)C1
16192437	O=C(NC1CCc2ccccc21)c1cc(COc2c(F)cccc2F)on1
16192456	COc1cccc(C2CCCCN2Cc2nc(-c3ccc(C)o3)oc2C)c1
16192457	COC(c1ccccc1)c1nnc(CCC(=O)NCCCc2ccccc2)o1
16192461	CCN(CCn1cccn1)C(=O)CCc1nnc(C2(c3ccc(Cl)cc3)CCC2)o1
16192463	Cc1ccsc1CN(C)C(=O)CCc1nnc(COc2ccccc2)o1
16192466	CC(C)N(CCO)C(=O)CCc1nnc(CCCc2ccccc2)o1
16192473	CCOC(=O)C1(Cc2ccc(Cl)cc2)CCN(C(=O)C2=NNC(=O)CC2)CC1
16192477	CN(CCc1cnn(C)c1)C(=O)CCc1nnc(CCCc2ccccc2)o1
16192479	CCN1CC(CN(C)Cc2cn(-c3ccc(C)cc3)nc2-c2cccc(C)c2)CC1=O
16192480	Cc1cnc(CN2CCc3c([nH]c4ccccc34)C2C2CCCCC2)[nH]1
16192483	Cc1ccc(-n2cc(CN(C)Cc3nccn3C)c(-c3cccc(C)c3)n2)cc1
16192485	CCCn1ncc(C2CC3CN(Cc4cccc(Cl)c4)C(=O)C34CCCN24)c1C
16192487	CN(Cc1cnn(C)c1)C(=O)c1cc(COc2c(F)cccc2F)on1
16192503	O=C(c1cc(F)ccc1F)C1CCCN(C(=O)CCN2CCCCO2)C1
16192505	O=C(CCc1nnc(CCCc2ccccc2)o1)NCCCC1CCCC1
16192508	Cc1nc(C(C)NC(=O)CCc2nnc(CCCc3ccccc3)o2)c(C)s1
16192515	O=C(c1cc(COc2ccc(F)cc2Cl)on1)N1CCCC(c2ccccc2)C1
16192517	COc1ccc(CC2(CO)CCN(Cc3cnn(-c4ccccc4)c3)CC2)cc1
16192520	CN(Cc1ccccc1)CC(O)COc1ccc(CNCc2ccc(Cl)s2)cc1
16192525	COc1ccc(CN2CCC(CO)(Cc3cccc(C(F)(F)F)c3)CC2)cc1Cn1cccn1
16192552	O=C(Cc1ccccc1)NN/C=c1/ccc2c(n1)C(=O)C=CC=2
16192554	O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CC1
16192573	CC(=O)Nc1ccc(S(=O)(=O)N2CCN(Cc3cccs3)CC2)cc1
16192603	Cc1cc([N+](=O)[O-])ccc1NCc1ccccc1[N+](=O)[O-]
16192683	O=C(CN1CCCCC1)Nc1ccc(N2CCCCCC2)cc1
16192786	CCC(CC)NCc1ccc2c(c1)c1ccccc1n2CC
16192791	CCCCOc1ccc(CSCC[NH+]=C(N)N)cc1
16192829	CSc1ccc(CN2CCN(C(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1
16192831	CC(NCc1ccc(F)cc1)C(=O)NC1CCCCC1
16192834	Cc1cc(NC(=O)CN2CCCC(C)C2)no1
16192863	COc1cccc(CN2CCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2)c1OC
16192872	c1ccc(CCNc2nc(-c3ccccn3)cs2)cc1
16192909	CC(NCc1cccs1)C(=O)NC1CCCCC1
16192911	Clc1ccccc1-c1ncc2ccccn12
16192940	COc1ccc(CNc2ccc(C)c(C)c2)c(OC)c1OC
16192955	COC(=O)CC1=NN(c2ccccc2)C(=O)/C1=C(\C)Nc1ccccc1
16192983	Cc1ccc2c(c1)c1c(n2CC(O)CNC2CCCC2)CCCC1
16193008	CC(=O)N(/C=C\C=C\C=C1/Sc2ccccc2C1=O)c1ccccc1
16193010	COc1ccc(-n2nc(C(=O)NCC(=O)N3CCN(c4ccccn4)CC3)c3ccccc3c2=O)cc1Cl
16193014	Cc1ccc(C/N=c2/c([N+](=O)[O-])nn(-c3ccc(Cl)cc3)n2O)cc1
16193018	Cc1cc(N2CCN(C)CC2)nc2ccc(NC(=S)NCc3cccs3)cc12
